support,itemsets
0.006316640557885694,"frozenset({'23206', '22355', '22356', '20724'})"
0.006417706806811865,"frozenset({'23206', '22356', '20719', '20724'})"
0.005861842437717924,"frozenset({'23206', '22356', '22355', '20719'})"
0.0053565111930870685,"frozenset({'22356', '20724', '23206', '22355', '20719'})"
0.005912375562181009,"frozenset({'23206', '20725', '22356', '20724'})"
0.005154378695234726,"frozenset({'23206', '22356', '20725', '20719'})"
0.005154378695234726,"frozenset({'23206', '20725', '22356', '22355'})"
0.005659709939865582,"frozenset({'23206', '22356', '20724', '20727'})"
0.005053312446308555,"frozenset({'23206', '22356', '20719', '20727'})"
0.005002779321845469,"frozenset({'23206', '22355', '22356', '20727'})"
0.005760776188791753,"frozenset({'23206', '22356', '20724', '22383'})"
0.005508110566476325,"frozenset({'23206', '22355', '22356', '22383'})"
0.005255444944160898,"frozenset({'23206', '20719', '22356', '22383'})"
0.005053312446308555,"frozenset({'22356', '20724', '22383', '23206', '22355'})"
0.005103845570771641,"frozenset({'23206', '22356', '22382', '20724'})"
0.008590631158724544,"frozenset({'20724', '22356', '20726'})"
0.008135833038556774,"frozenset({'22356', '20719', '20726'})"
0.007327303047147405,"frozenset({'22355', '22356', '20726'})"
0.006872504926979635,"frozenset({'20725', '22356', '20726'})"
0.0067209055535903785,"frozenset({'22356', '20726', '20727'})"
0.0058113093132548385,"frozenset({'22356', '20728', '20726'})"
0.005558643690939411,"frozenset({'22356', '20726', '21212'})"
0.005154378695234726,"frozenset({'23206', '22356', '20726'})"
0.006468239931274951,"frozenset({'22384', '22356', '20726'})"
0.006316640557885694,"frozenset({'22356', '20726', '22383'})"
0.005962908686644095,"frozenset({'22356', '22382', '20726'})"
0.0071757036737581485,"frozenset({'22356', '20724', '20719', '20726'})"
0.006518773055738036,"frozenset({'22355', '22356', '20726', '20724'})"
0.0062661074334226085,"frozenset({'22355', '22356', '20726', '20719'})"
0.005760776188791753,"frozenset({'22356', '20724', '22355', '20719', '20726'})"
0.0058113093132548385,"frozenset({'20725', '22356', '20726', '20724'})"
0.005457577442013239,"frozenset({'22356', '20725', '20719', '20726'})"
0.005255444944160898,"frozenset({'22355', '20725', '22356', '20726'})"
0.006063974935570266,"frozenset({'20724', '22356', '20726', '20727'})"
0.005659709939865582,"frozenset({'22356', '20719', '20726', '20727'})"
0.005154378695234726,"frozenset({'22355', '22356', '20726', '20727'})"
0.005204911819697812,"frozenset({'22356', '20724', '20727', '20719', '20726'})"
0.005154378695234726,"frozenset({'22356', '20724', '20728', '20726'})"
0.005053312446308555,"frozenset({'20724', '22356', '20726', '21212'})"
0.005457577442013239,"frozenset({'22384', '22356', '20726', '20724'})"
0.005154378695234726,"frozenset({'22356', '22384', '20719', '20726'})"
0.005558643690939411,"frozenset({'20724', '22356', '20726', '22383'})"
0.005002779321845469,"frozenset({'22355', '22356', '20726', '22383'})"
0.005305978068623983,"frozenset({'20719', '22356', '20726', '22383'})"
0.005053312446308555,"frozenset({'22356', '20724', '22382', '20726'})"
0.006569306180201122,"frozenset({'85123A', '22356', '20724'})"
0.005508110566476325,"frozenset({'22355', '22356', '85123A'})"
0.005457577442013239,"frozenset({'22356', '20719', '85123A'})"
0.005154378695234726,"frozenset({'85099B', '22356', '85123A'})"
0.006923038051442721,"frozenset({'22666', '22356', '20724'})"
0.006165041184496438,"frozenset({'22666', '22356', '21212'})"
0.006165041184496438,"frozenset({'22355', '22666', '22356'})"
0.005962908686644095,"frozenset({'22356', '22666', '20719'})"
0.005002779321845469,"frozenset({'22423', '22666', '22356'})"
0.005255444944160898,"frozenset({'22666', '22356', '20724', '21212'})"
0.005407044317550154,"frozenset({'22355', '22666', '22356', '20724'})"
0.0053565111930870685,"frozenset({'22356', '22666', '20719', '20724'})"
0.007478902420536662,"frozenset({'22726', '22356', '20724'})"
0.006872504926979635,"frozenset({'22726', '22355', '22356'})"
0.006670372429127293,"frozenset({'22356', '22726', '20719'})"
0.006518773055738036,"frozenset({'22726', '22356', '21212'})"
0.005053312446308555,"frozenset({'22197', '22726', '22356'})"
0.005053312446308555,"frozenset({'22726', '20725', '22356'})"
0.005002779321845469,"frozenset({'47566', '22726', '22356'})"
0.006063974935570266,"frozenset({'22423', '22726', '22356'})"
0.006165041184496438,"frozenset({'22726', '22355', '22356', '20724'})"
0.006114508060033352,"frozenset({'22356', '22726', '20719', '20724'})"
0.005861842437717924,"frozenset({'22726', '22356', '22355', '20719'})"
0.005457577442013239,"frozenset({'22726', '20724', '22356', '22355', '20719'})"
0.005710243064328668,"frozenset({'22726', '22356', '20724', '21212'})"
0.005558643690939411,"frozenset({'22726', '22355', '22356', '21212'})"
0.005508110566476325,"frozenset({'22356', '22726', '20719', '21212'})"
0.005053312446308555,"frozenset({'22356', '22726', '20724', '22355', '21212'})"
0.005053312446308555,"frozenset({'22726', '20724', '22356', '20719', '21212'})"
0.005002779321845469,"frozenset({'22726', '22356', '22355', '20719', '21212'})"
0.005457577442013239,"frozenset({'22423', '22726', '22356', '20724'})"
0.005255444944160898,"frozenset({'22423', '22726', '22356', '21212'})"
0.005255444944160898,"frozenset({'22423', '22726', '20719', '22356'})"
0.005204911819697812,"frozenset({'22726', '22423', '22355', '22356'})"
0.006923038051442721,"frozenset({'21232', '22356', '20724'})"
0.006215574308959523,"frozenset({'21232', '22355', '22356'})"
0.006114508060033352,"frozenset({'21232', '20719', '22356'})"
0.005508110566476325,"frozenset({'21232', '22356', '21212'})"
0.005508110566476325,"frozenset({'21232', '22355', '22356', '20724'})"
0.005407044317550154,"frozenset({'21232', '20719', '20724', '22356'})"
0.005002779321845469,"frozenset({'21232', '22355', '20719', '22356'})"
0.006771438678053464,"frozenset({'21929', '22356', '20724'})"
0.005659709939865582,"frozenset({'21929', '22355', '22356'})"
0.005305978068623983,"frozenset({'21929', '20719', '22356'})"
0.005154378695234726,"frozenset({'85099B', '21929', '22356'})"
0.006923038051442721,"frozenset({'22727', '22356', '20724'})"
0.006316640557885694,"frozenset({'22356', '22727', '20719'})"
0.0062661074334226085,"frozenset({'22355', '22727', '22356'})"
0.006013441811107181,"frozenset({'22726', '22727', '22356'})"
0.005912375562181009,"frozenset({'22727', '22356', '21212'})"
0.005407044317550154,"frozenset({'47566', '22727', '22356'})"
0.005710243064328668,"frozenset({'22423', '22727', '22356'})"
0.005760776188791753,"frozenset({'22356', '22727', '20719', '20724'})"
0.005659709939865582,"frozenset({'22355', '22727', '22356', '20719'})"
0.005659709939865582,"frozenset({'22355', '22727', '22356', '20724'})"
0.005305978068623983,"frozenset({'22356', '20724', '22355', '20719', '22727'})"
0.005305978068623983,"frozenset({'22726', '22727', '22356', '20724'})"
0.005002779321845469,"frozenset({'22355', '22726', '22727', '22356'})"
0.005154378695234726,"frozenset({'22727', '22356', '20724', '21212'})"
0.005103845570771641,"frozenset({'22356', '22727', '20719', '21212'})"
0.005154378695234726,"frozenset({'22356', '22727', '20719', '22423'})"
0.005053312446308555,"frozenset({'22423', '22727', '22356', '20724'})"
0.005002779321845469,"frozenset({'22355', '22423', '22727', '22356'})"
0.006063974935570266,"frozenset({'22356', '20724', '23199'})"
0.005204911819697812,"frozenset({'85099B', '22356', '23199'})"
0.0058113093132548385,"frozenset({'22356', '20724', '22379'})"
0.005558643690939411,"frozenset({'22356', '20719', '22379'})"
0.005710243064328668,"frozenset({'22356', '20724', '22961'})"
0.0053565111930870685,"frozenset({'22356', '20719', '22961'})"
0.005053312446308555,"frozenset({'22355', '22356', '22961'})"
0.005609176815402496,"frozenset({'21731', '22356', '20724'})"
0.0053565111930870685,"frozenset({'22356', '21731', '20719'})"
0.005407044317550154,"frozenset({'22356', '20724', '85099C'})"
0.005103845570771641,"frozenset({'22457', '22356', '20724'})"
0.005558643690939411,"frozenset({'22411', '22356', '20724'})"
0.006013441811107181,"frozenset({'84991', '22356', '20724'})"
0.005558643690939411,"frozenset({'22356', '84991', '20719'})"
0.0053565111930870685,"frozenset({'84991', '22356', '21212'})"
0.0053565111930870685,"frozenset({'22355', '84991', '22356'})"
0.005912375562181009,"frozenset({'22355', '22112', '22356'})"
0.005912375562181009,"frozenset({'22112', '22356', '20724'})"
0.0058113093132548385,"frozenset({'22356', '22112', '20719'})"
0.005255444944160898,"frozenset({'22112', '22356', '21212'})"
0.005255444944160898,"frozenset({'22423', '22112', '22356'})"
0.005407044317550154,"frozenset({'22355', '22112', '22356', '20724'})"
0.005508110566476325,"frozenset({'22356', '22355', '20719', '22112'})"
0.005255444944160898,"frozenset({'22356', '22112', '20719', '20724'})"
0.005103845570771641,"frozenset({'22356', '20724', '22355', '20719', '22112'})"
0.005053312446308555,"frozenset({'22356', '22112', '20719', '21212'})"
0.005053312446308555,"frozenset({'22356', '22112', '20719', '22423'})"
0.005002779321845469,"frozenset({'22355', '22423', '22112', '22356'})"
0.005103845570771641,"frozenset({'22356', '22355', '21790'})"
0.005053312446308555,"frozenset({'22356', '20724', '22993'})"
0.005154378695234726,"frozenset({'22356', '20724', '23298'})"
0.005053312446308555,"frozenset({'22356', '20719', '22086'})"
0.005053312446308555,"frozenset({'22356', '20724', '22086'})"
0.005457577442013239,"frozenset({'22697', '22356', '22699'})"
0.010409823639395624,"frozenset({'22356', '20724', '22383'})"
0.00955076052352317,"frozenset({'22355', '22356', '22383'})"
0.00864116428318763,"frozenset({'20719', '22356', '22383'})"
0.007883167416241347,"frozenset({'22356', '20727', '22383'})"
0.0058113093132548385,"frozenset({'22356', '21212', '22383'})"
0.008388498660872202,"frozenset({'20725', '22356', '22383'})"
0.005255444944160898,"frozenset({'85099B', '22356', '22383'})"
0.008337965536409116,"frozenset({'22355', '22356', '20724', '22383'})"
0.007681034918389004,"frozenset({'20719', '22356', '20724', '22383'})"
0.0071757036737581485,"frozenset({'20719', '22355', '22356', '22383'})"
0.006518773055738036,"frozenset({'22356', '20724', '22383', '22355', '20719'})"
0.006821971802516549,"frozenset({'22356', '20724', '20727', '22383'})"
0.006367173682348779,"frozenset({'22355', '22356', '20727', '22383'})"
0.006114508060033352,"frozenset({'20719', '22356', '20727', '22383'})"
0.005609176815402496,"frozenset({'20725', '22356', '20727', '22383'})"
0.005609176815402496,"frozenset({'22356', '20724', '22383', '22355', '20727'})"
0.005609176815402496,"frozenset({'22356', '20724', '22383', '20727', '20719'})"
0.005154378695234726,"frozenset({'22356', '22383', '22355', '20727', '20719'})"
0.005053312446308555,"frozenset({'22356', '20724', '22383', '20727', '20725'})"
0.005103845570771641,"frozenset({'22356', '20724', '21212', '22383'})"
0.005002779321845469,"frozenset({'22355', '22356', '21212', '22383'})"
0.007327303047147405,"frozenset({'20725', '22356', '20724', '22383'})"
0.006771438678053464,"frozenset({'22355', '20725', '22356', '22383'})"
0.006114508060033352,"frozenset({'20719', '20725', '22356', '22383'})"
0.006215574308959523,"frozenset({'22356', '20724', '22383', '22355', '20725'})"
0.005558643690939411,"frozenset({'22356', '20724', '22383', '20719', '20725'})"
0.005154378695234726,"frozenset({'22356', '22383', '22355', '20719', '20725'})"
0.008944363029966143,"frozenset({'22423', '22356', '20724'})"
0.00828743241194603,"frozenset({'22356', '20719', '22423'})"
0.007984233665167517,"frozenset({'22423', '22355', '22356'})"
0.007529435544999748,"frozenset({'22423', '22356', '21212'})"
0.0058113093132548385,"frozenset({'22423', '22356', '20727'})"
0.005609176815402496,"frozenset({'47566', '22423', '22356'})"
0.005558643690939411,"frozenset({'22197', '22356', '22423'})"
0.005912375562181009,"frozenset({'22423', '20725', '22356'})"
0.005255444944160898,"frozenset({'22356', '20728', '22423'})"
0.0071757036737581485,"frozenset({'22356', '20719', '20724', '22423'})"
0.007074637424831978,"frozenset({'22423', '22355', '22356', '20724'})"
0.007024104300368892,"frozenset({'22356', '22355', '20719', '22423'})"
0.0062661074334226085,"frozenset({'22356', '20724', '22355', '22423', '20719'})"
0.006821971802516549,"frozenset({'22423', '22356', '20724', '21212'})"
0.006468239931274951,"frozenset({'22356', '20719', '21212', '22423'})"
0.006316640557885694,"frozenset({'22423', '22355', '22356', '21212'})"
0.005861842437717924,"frozenset({'22356', '20724', '22423', '20719', '21212'})"
0.0058113093132548385,"frozenset({'22356', '20724', '22355', '22423', '21212'})"
0.005760776188791753,"frozenset({'22356', '22355', '22423', '20719', '21212'})"
0.005305978068623983,"frozenset({'22356', '20724', '22355', '22423', '20719', '21212'})"
0.005305978068623983,"frozenset({'22423', '22356', '20724', '20727'})"
0.005053312446308555,"frozenset({'22356', '20719', '20727', '22423'})"
0.005002779321845469,"frozenset({'47566', '22423', '22356', '20724'})"
0.010915154884026479,"frozenset({'85099B', '22356', '20724'})"
0.007782101167315175,"frozenset({'85099B', '22355', '22356'})"
0.007681034918389004,"frozenset({'85099B', '22356', '20719'})"
0.006316640557885694,"frozenset({'85099B', '20725', '22356'})"
0.006367173682348779,"frozenset({'85099B', '22355', '22356', '20724'})"
0.006518773055738036,"frozenset({'85099B', '22356', '20719', '20724'})"
0.005154378695234726,"frozenset({'85099B', '22356', '22355', '20719'})"
0.005002779321845469,"frozenset({'85099B', '20725', '22356', '20724'})"
0.009853959270301683,"frozenset({'22384', '22356', '20724'})"
0.008034766789630603,"frozenset({'20725', '22384', '22356'})"
0.007681034918389004,"frozenset({'22355', '22384', '22356'})"
0.007276769922684319,"frozenset({'22384', '22356', '20727'})"
0.007276769922684319,"frozenset({'22356', '22384', '20719'})"
0.007226236798221234,"frozenset({'22356', '22384', '20728'})"
0.005609176815402496,"frozenset({'85099B', '22384', '22356'})"
0.005103845570771641,"frozenset({'22384', '22356', '21212'})"
0.006468239931274951,"frozenset({'22384', '22356', '22383'})"
0.006569306180201122,"frozenset({'20725', '22384', '22356', '20724'})"
0.006417706806811865,"frozenset({'22355', '22384', '22356', '20724'})"
0.005255444944160898,"frozenset({'22355', '22384', '22356', '20725'})"
0.006063974935570266,"frozenset({'22384', '22356', '20724', '20727'})"
0.005255444944160898,"frozenset({'20725', '22384', '22356', '20727'})"
0.0062661074334226085,"frozenset({'22356', '22384', '20719', '20724'})"
0.005407044317550154,"frozenset({'22355', '22356', '22384', '20719'})"
0.006165041184496438,"frozenset({'22356', '22384', '20728', '20724'})"
0.005103845570771641,"frozenset({'22355', '22356', '22384', '20728'})"
0.005255444944160898,"frozenset({'22384', '22356', '20724', '22383'})"
0.005103845570771641,"frozenset({'22355', '22384', '22356', '22383'})"
0.009803426145838597,"frozenset({'22356', '22382', '20724'})"
0.008388498660872202,"frozenset({'22356', '22355', '22382'})"
0.007883167416241347,"frozenset({'22356', '22382', '20719'})"
0.007478902420536662,"frozenset({'22356', '22382', '20727'})"
0.007377836171610491,"frozenset({'22356', '20728', '22382'})"
0.007327303047147405,"frozenset({'22356', '20725', '22382'})"
0.006569306180201122,"frozenset({'22356', '22384', '22382'})"
0.005861842437717924,"frozenset({'22356', '22382', '21212'})"
0.007074637424831978,"frozenset({'22356', '22382', '22383'})"
0.007529435544999748,"frozenset({'22356', '22355', '22382', '20724'})"
0.007074637424831978,"frozenset({'22356', '22382', '20724', '20719'})"
0.006569306180201122,"frozenset({'22356', '22355', '22382', '20719'})"
0.006165041184496438,"frozenset({'22356', '20724', '22355', '22382', '20719'})"
0.006771438678053464,"frozenset({'22356', '22382', '20724', '20727'})"
0.006063974935570266,"frozenset({'22356', '22355', '22382', '20727'})"
0.0058113093132548385,"frozenset({'22356', '22382', '20727', '20719'})"
0.005558643690939411,"frozenset({'22356', '20724', '22355', '22382', '20727'})"
0.005407044317550154,"frozenset({'22356', '20724', '22382', '20727', '20719'})"
0.005002779321845469,"frozenset({'22356', '22355', '22382', '20727', '20719'})"
0.006518773055738036,"frozenset({'22356', '20728', '20724', '22382'})"
0.005912375562181009,"frozenset({'22356', '22355', '20728', '22382'})"
0.005659709939865582,"frozenset({'22356', '20728', '22382', '20719'})"
0.005255444944160898,"frozenset({'22356', '20728', '22382', '20727'})"
0.005508110566476325,"frozenset({'22356', '20724', '22355', '20728', '22382'})"
0.005204911819697812,"frozenset({'22356', '20724', '22382', '20728', '20719'})"
0.005002779321845469,"frozenset({'22356', '22355', '20728', '22382', '20719'})"
0.006518773055738036,"frozenset({'22356', '20725', '22382', '20724'})"
0.005962908686644095,"frozenset({'22355', '22356', '20725', '22382'})"
0.005255444944160898,"frozenset({'22356', '20725', '22382', '20719'})"
0.005103845570771641,"frozenset({'22356', '20725', '22382', '20727'})"
0.005609176815402496,"frozenset({'22356', '20724', '22355', '22382', '20725'})"
0.005508110566476325,"frozenset({'22356', '22384', '22382', '20724'})"
0.005154378695234726,"frozenset({'22356', '22382', '20724', '21212'})"
0.005002779321845469,"frozenset({'22356', '22382', '21212', '20719'})"
0.006165041184496438,"frozenset({'22356', '22382', '20724', '22383'})"
0.006063974935570266,"frozenset({'22356', '22355', '22382', '22383'})"
0.005609176815402496,"frozenset({'22356', '20719', '22382', '22383'})"
0.005457577442013239,"frozenset({'22356', '22382', '20727', '22383'})"
0.005154378695234726,"frozenset({'22356', '20725', '22382', '22383'})"
0.005558643690939411,"frozenset({'22356', '20724', '22383', '22355', '22382'})"
0.005204911819697812,"frozenset({'22356', '20724', '22383', '22382', '20719'})"
0.008085299914093689,"frozenset({'22356', '20724', '22386'})"
0.007681034918389004,"frozenset({'85099B', '22356', '22386'})"
0.005609176815402496,"frozenset({'22356', '20719', '22386'})"
0.005508110566476325,"frozenset({'22355', '22356', '22386'})"
0.0062661074334226085,"frozenset({'85099B', '22356', '20724', '22386'})"
0.006771438678053464,"frozenset({'23203', '22356', '20724'})"
0.005609176815402496,"frozenset({'85099B', '23203', '22356'})"
0.005457577442013239,"frozenset({'22355', '23203', '22356'})"
0.005407044317550154,"frozenset({'22356', '23203', '20719'})"
0.006518773055738036,"frozenset({'22356', '20724', '85099F'})"
0.005861842437717924,"frozenset({'85099B', '22356', '85099F'})"
0.005962908686644095,"frozenset({'20724', '22356', '20712'})"
0.005710243064328668,"frozenset({'22356', '20719', '20712'})"
0.005053312446308555,"frozenset({'22355', '22356', '20712'})"
0.006114508060033352,"frozenset({'23209', '22356', '20724'})"
0.005407044317550154,"frozenset({'22356', '22077', '20724'})"
0.005103845570771641,"frozenset({'22356', '22077', '20719'})"
0.011420486128657335,"frozenset({'22326', '20726'})"
0.010359290514932538,"frozenset({'22326', '20719'})"
0.010359290514932538,"frozenset({'22326', '22629'})"
0.009399161150133914,"frozenset({'22326', '20725'})"
0.008994896154429229,"frozenset({'22326', '22630'})"
0.00864116428318763,"frozenset({'22326', '20724'})"
0.008439031785335288,"frozenset({'22326', '21731'})"
0.00818636616301986,"frozenset({'22326', '20727'})"
0.008085299914093689,"frozenset({'22326', '20728'})"
0.007478902420536662,"frozenset({'22326', '22355'})"
0.007428369296073576,"frozenset({'22326', '21212'})"
0.006569306180201122,"frozenset({'22326', '22356'})"
0.006518773055738036,"frozenset({'22326', '23206'})"
0.006417706806811865,"frozenset({'22326', '22197'})"
0.006417706806811865,"frozenset({'22326', '85123A'})"
0.006367173682348779,"frozenset({'22326', '22726'})"
0.0062661074334226085,"frozenset({'22326', '22727'})"
0.006165041184496438,"frozenset({'22326', '22960'})"
0.006165041184496438,"frozenset({'22326', '21931'})"
0.006013441811107181,"frozenset({'22326', '47566'})"
0.005962908686644095,"frozenset({'22326', '23199'})"
0.005760776188791753,"frozenset({'22326', '22961'})"
0.005710243064328668,"frozenset({'22326', '22993'})"
0.005457577442013239,"frozenset({'22326', '22720'})"
0.005305978068623983,"frozenset({'22326', '84991'})"
0.005305978068623983,"frozenset({'22326', '21929'})"
0.005305978068623983,"frozenset({'22326', '23084'})"
0.005305978068623983,"frozenset({'22326', '22666'})"
0.005204911819697812,"frozenset({'22326', '23245'})"
0.005002779321845469,"frozenset({'22326', '22457'})"
0.005103845570771641,"frozenset({'22326', '22139'})"
0.005912375562181009,"frozenset({'22326', '22077'})"
0.005508110566476325,"frozenset({'22326', '22728'})"
0.008944363029966143,"frozenset({'22326', '22382'})"
0.006923038051442721,"frozenset({'22326', '23209'})"
0.008994896154429229,"frozenset({'22326', '22423'})"
0.005407044317550154,"frozenset({'22326', '23203'})"
0.007074637424831978,"frozenset({'22326', '22383'})"
0.007024104300368892,"frozenset({'22326', '22384'})"
0.007024104300368892,"frozenset({'22326', '20712'})"
0.007226236798221234,"frozenset({'85099B', '22326'})"
0.005154378695234726,"frozenset({'22326', '21080'})"
0.005659709939865582,"frozenset({'22326', '20725', '20726'})"
0.0062661074334226085,"frozenset({'22326', '22629', '22630'})"
0.0067209055535903785,"frozenset({'22326', '20719', '20724'})"
0.005861842437717924,"frozenset({'22326', '22355', '20719'})"
0.005204911819697812,"frozenset({'22326', '22355', '20724'})"
0.005103845570771641,"frozenset({'22326', '22356', '20724'})"
0.005103845570771641,"frozenset({'22326', '22356', '20719'})"
0.005305978068623983,"frozenset({'22326', '22382', '20726'})"
0.00919702865228157,"frozenset({'23301', '23284'})"
0.006923038051442721,"frozenset({'85123A', '23284'})"
0.006771438678053464,"frozenset({'23300', '23284'})"
0.005760776188791753,"frozenset({'23284', '23199'})"
0.005457577442013239,"frozenset({'23245', '23284'})"
0.005457577442013239,"frozenset({'22666', '23284'})"
0.005255444944160898,"frozenset({'23298', '23284'})"
0.005255444944160898,"frozenset({'22197', '23284'})"
0.005053312446308555,"frozenset({'23284', '22993'})"
0.005002779321845469,"frozenset({'22697', '23284'})"
0.0076305017939259185,"frozenset({'85099B', '23284'})"
0.006619839304664208,"frozenset({'23355', '23284'})"
0.006367173682348779,"frozenset({'23203', '23284'})"
0.006215574308959523,"frozenset({'22423', '23284'})"
0.005710243064328668,"frozenset({'23201', '23284'})"
0.005710243064328668,"frozenset({'23301', '23300', '23284'})"
0.011420486128657335,"frozenset({'84978', '85123A'})"
0.009500227399060084,"frozenset({'22457', '84978'})"
0.009399161150133914,"frozenset({'84978', '22178'})"
0.0090959624033554,"frozenset({'47566', '84978'})"
0.007579968669462833,"frozenset({'84978', '84946'})"
0.007428369296073576,"frozenset({'84978', '22961'})"
0.006923038051442721,"frozenset({'84978', '22993'})"
0.006821971802516549,"frozenset({'22697', '84978'})"
0.006821971802516549,"frozenset({'20725', '84978'})"
0.006771438678053464,"frozenset({'22197', '84978'})"
0.006670372429127293,"frozenset({'84978', '21212'})"
0.006619839304664208,"frozenset({'22960', '84978'})"
0.006417706806811865,"frozenset({'84978', '22720'})"
0.006367173682348779,"frozenset({'22666', '84978'})"
0.006316640557885694,"frozenset({'84978', '22699'})"
0.006114508060033352,"frozenset({'84978', '84879'})"
0.006063974935570266,"frozenset({'84978', '20724'})"
0.005457577442013239,"frozenset({'21977', '84978'})"
0.0053565111930870685,"frozenset({'22355', '84978'})"
0.005305978068623983,"frozenset({'84978', '20727'})"
0.005204911819697812,"frozenset({'21731', '84978'})"
0.005204911819697812,"frozenset({'22411', '84978'})"
0.005154378695234726,"frozenset({'84978', '22558'})"
0.005154378695234726,"frozenset({'84978', '23301'})"
0.005103845570771641,"frozenset({'84978', '20719'})"
0.005103845570771641,"frozenset({'84978', '21790'})"
0.005053312446308555,"frozenset({'84991', '84978'})"
0.005053312446308555,"frozenset({'84978', '23199'})"
0.008792763656576887,"frozenset({'85099B', '84978'})"
0.006923038051442721,"frozenset({'22423', '84978'})"
0.005255444944160898,"frozenset({'84978', '21080'})"
0.005002779321845469,"frozenset({'22722', '84978'})"
0.005103845570771641,"frozenset({'84978', '85099F'})"
0.005710243064328668,"frozenset({'84978', '82482'})"
0.0076305017939259185,"frozenset({'84978', '22469'})"
0.005002779321845469,"frozenset({'22697', '84978', '22699'})"
0.01657486482389206,"frozenset({'21175', '21166'})"
0.009803426145838597,"frozenset({'21166', '85123A'})"
0.006518773055738036,"frozenset({'22197', '21166'})"
0.006215574308959523,"frozenset({'21166', '22666'})"
0.005962908686644095,"frozenset({'20725', '21166'})"
0.005558643690939411,"frozenset({'22457', '21166'})"
0.005558643690939411,"frozenset({'21166', '21212'})"
0.005255444944160898,"frozenset({'21166', '22178'})"
0.005204911819697812,"frozenset({'84991', '21166'})"
0.005154378695234726,"frozenset({'21166', '22720'})"
0.005103845570771641,"frozenset({'21166', '22961'})"
0.005053312446308555,"frozenset({'22697', '21166'})"
0.015210470463388751,"frozenset({'21181', '21166'})"
0.007984233665167517,"frozenset({'85099B', '21166'})"
0.005204911819697812,"frozenset({'21166', '82482'})"
0.005002779321845469,"frozenset({'21166', '22386'})"
0.007074637424831978,"frozenset({'22423', '21166'})"
0.005255444944160898,"frozenset({'21166', '22469'})"
0.009247561776744656,"frozenset({'21181', '21175', '21166'})"
0.02455909848905958,"frozenset({'20723', '20724'})"
0.020971246652180503,"frozenset({'22355', '20723'})"
0.020516448532012736,"frozenset({'20719', '20723'})"
0.019152054171509423,"frozenset({'22356', '20723'})"
0.015210470463388751,"frozenset({'20725', '20723'})"
0.01419980797412704,"frozenset({'20723', '20727'})"
0.013492344231643843,"frozenset({'20728', '20723'})"
0.01283541361362373,"frozenset({'20723', '21212'})"
0.01136995300419425,"frozenset({'20723', '20726'})"
0.011319419879731164,"frozenset({'22197', '20723'})"
0.011117287381878822,"frozenset({'47566', '20723'})"
0.011066754257415736,"frozenset({'23206', '20723'})"
0.009348628025670828,"frozenset({'20723', '21931'})"
0.008944363029966143,"frozenset({'22666', '20723'})"
0.008691697407650715,"frozenset({'20723', '85123A'})"
0.008540098034261458,"frozenset({'21929', '20723'})"
0.00828743241194603,"frozenset({'21232', '20723'})"
0.008034766789630603,"frozenset({'22726', '20723'})"
0.007933700540704431,"frozenset({'22727', '20723'})"
0.007731568042852089,"frozenset({'22411', '20723'})"
0.007529435544999748,"frozenset({'20723', '23199'})"
0.007478902420536662,"frozenset({'84991', '20723'})"
0.007377836171610491,"frozenset({'20723', '22379'})"
0.007024104300368892,"frozenset({'20723', '22961'})"
0.006872504926979635,"frozenset({'20723', '23298'})"
0.006771438678053464,"frozenset({'22112', '20723'})"
0.006619839304664208,"frozenset({'20723', '85099C'})"
0.006569306180201122,"frozenset({'22457', '20723'})"
0.006468239931274951,"frozenset({'22326', '20723'})"
0.0062661074334226085,"frozenset({'22630', '20723'})"
0.0062661074334226085,"frozenset({'22960', '20723'})"
0.006215574308959523,"frozenset({'21731', '20723'})"
0.006215574308959523,"frozenset({'23202', '20723'})"
0.006165041184496438,"frozenset({'20723', '22993'})"
0.006013441811107181,"frozenset({'20723', '22086'})"
0.005962908686644095,"frozenset({'22720', '20723'})"
0.005861842437717924,"frozenset({'21928', '20723'})"
0.005861842437717924,"frozenset({'20723', '22178'})"
0.0058113093132548385,"frozenset({'22697', '20723'})"
0.005760776188791753,"frozenset({'21977', '20723'})"
0.005609176815402496,"frozenset({'21790', '20723'})"
0.005558643690939411,"frozenset({'20723', '23301'})"
0.0053565111930870685,"frozenset({'22629', '20723'})"
0.0053565111930870685,"frozenset({'84946', '20723'})"
0.005305978068623983,"frozenset({'20723', '22910'})"
0.005255444944160898,"frozenset({'20723', '22699'})"
0.012734347364697559,"frozenset({'20723', '22383'})"
0.010510889888321795,"frozenset({'22423', '20723'})"
0.006923038051442721,"frozenset({'23207', '20723'})"
0.013391277982717671,"frozenset({'85099B', '20723'})"
0.0076305017939259185,"frozenset({'23203', '20723'})"
0.007579968669462833,"frozenset({'23209', '20723'})"
0.007478902420536662,"frozenset({'20723', '20712'})"
0.007125170549295063,"frozenset({'22077', '20723'})"
0.0062661074334226085,"frozenset({'22728', '20723'})"
0.006165041184496438,"frozenset({'20723', '23201'})"
0.005760776188791753,"frozenset({'20723', '21080'})"
0.011824751124362019,"frozenset({'22382', '20723'})"
0.011471019253120421,"frozenset({'22384', '20723'})"
0.009955025519227854,"frozenset({'20723', '85099F'})"
0.008439031785335288,"frozenset({'20723', '22386'})"
0.005053312446308555,"frozenset({'20723', '82482'})"
0.005204911819697812,"frozenset({'20723', '22469'})"
