CustomerNo,TotalQuantity,TotalPrice
16836.0,165,1949.5
12571.0,523,5761.72
13813.0,529,6546.59
15667.0,240,2768.8799999999997
13186.0,820,9956.86
13544.0,126,1583.98
13651.0,96,1213.3300000000002
17951.0,616,7348.0599999999995
12909.0,1616,19529.03
13145.0,145,2468.06
13540.0,2,31.27
16969.0,815,9004.670000000002
15974.0,2262,26647.54
16127.0,323,3983.0199999999995
17396.0,2004,28031.499999999996
16018.0,190,2366.3399999999997
14167.0,150,2127.1099999999997
18257.0,1041,10618.299999999997
12522.0,197,2198.59
13982.0,1136,13499.400000000003
16190.0,88,1122.5500000000002
15865.0,368,4689.34
16235.0,329,4129.009999999999
14810.0,1032,9799.74
15059.0,604,7561.23
17609.0,696,7782.299999999999
16601.0,131,1592.46
13278.0,535,5549.739999999999
15708.0,1267,16433.13
15370.0,830,10829.86
15376.0,619,7578.37
17796.0,179,2554.8199999999997
13607.0,290,3661.1399999999994
17018.0,176,2747.2000000000003
18067.0,189,2331.3199999999997
15521.0,1909,22248.659999999996
15860.0,438,5453.99
17372.0,749,9052.58
14582.0,73,864.99
13566.0,575,6653.73
14179.0,329,4043.1800000000003
17255.0,232,2684.0400000000004
13524.0,322,3966.46
14077.0,268,3228.7899999999995
14040.0,1554,16486.61
17213.0,1233,15703.05
16049.0,793,9168.77
13617.0,300,3632.36
17447.0,443,5033.439999999999
15478.0,585,6766.98
13421.0,1156,13177.92
14158.0,781,8275.56
15385.0,161,1974.78
17373.0,408,4701.04
14295.0,84,1031.16
15669.0,342,4206.380000000001
14221.0,2191,25920.42
14738.0,822,10949.650000000001
13993.0,899,12568.539999999999
14412.0,798,8985.250000000004
15096.0,120,1454.7500000000002
17837.0,516,6915.45
15313.0,32,254.39
12678.0,10997,120696.22
16154.0,146,1815.34
17669.0,1916,14267.1
16648.0,281,3178.1600000000003
16843.0,10159,108933.73999999999
18287.0,1586,18139.559999999998
14218.0,160,1689.6600000000003
12174.0,10,111.75000000000001
14176.0,220,2854.14
13177.0,92,1236.5900000000001
16181.0,153,1821.38
14232.0,2252,25683.379999999997
17418.0,289,3375.4300000000007
16102.0,942,11542.720000000001
12895.0,762,10029.16
13812.0,873,11041.64
16290.0,3,42.269999999999996
16554.0,402,4978.15
17308.0,5,86.15
17272.0,1778,20426.73
17310.0,577,7753.839999999999
17839.0,285,3249.89
15622.0,1987,23609.82
15137.0,338,4694.519999999999
14842.0,1166,14634.68
17545.0,352,4240.48
15288.0,775,10063.92
13654.0,2228,25071.949999999997
12430.0,116,1410.68
17684.0,714,9147.470000000001
13416.0,142,2185.9
15659.0,933,12299.29
15791.0,731,8534.730000000001
18276.0,186,2250.74
17878.0,401,4474.16
14752.0,260,3064.9599999999996
17414.0,2100,22330.2
16232.0,550,6651.94
13025.0,52,584.84
17459.0,537,6007.98
16847.0,78,997.6800000000001
16026.0,243,2733.0
14239.0,995,11287.18
14004.0,2669,28123.010000000002
18261.0,146,1828.7100000000003
14357.0,148,1704.8700000000001
13538.0,182,3296.2
14716.0,604,6502.59
16680.0,94,972.6600000000001
15014.0,151,1808.1
16345.0,289,4617.849999999999
12448.0,240,2834.3599999999997
17712.0,216,2450.63
16418.0,288,3476.6199999999994
14315.0,1021,10705.71
16188.0,782,8779.980000000001
15835.0,439,4553.09
18226.0,3466,34784.38
17175.0,866,10355.109999999999
16225.0,1425,17978.85
15240.0,1369,15602.249999999998
12812.0,164,1915.9999999999998
15516.0,680,9041.29
16071.0,180,1936.0100000000004
16208.0,396,4958.710000000001
14754.0,973,12346.150000000001
12879.0,370,4379.119999999999
17470.0,1675,17963.370000000003
16750.0,214,2820.4900000000002
14598.0,452,5391.09
15320.0,326,3615.85
16415.0,187,2095.63
16883.0,124,1578.5800000000002
12456.0,1618,19229.12
13107.0,1293,14583.86
14690.0,170,2123.2700000000004
15821.0,202,2410.8999999999996
15990.0,443,5053.76
14379.0,292,3337.2599999999998
17895.0,133,1468.74
15345.0,81,1233.4599999999998
16708.0,452,6141.210000000001
17917.0,597,7717.530000000001
15630.0,800,8920.53
16258.0,2994,34683.03
14001.0,962,9352.279999999999
16110.0,733,8883.59
16056.0,347,4166.149999999999
14757.0,162,1997.4600000000003
13652.0,578,6927.070000000001
13481.0,1142,11898.919999999996
12398.0,1389,15525.119999999999
18147.0,203,2264.44
18045.0,142,1637.6100000000001
13340.0,5770,66186.45
13182.0,201,2184.3199999999997
17024.0,110,1389.4099999999999
17928.0,68,862.12
15158.0,198,2136.0600000000004
15656.0,343,4282.719999999999
18079.0,7432,79916.54999999999
14341.0,1403,14474.150000000001
13601.0,548,6252.87
12550.0,1153,14504.079999999998
16540.0,390,5540.639999999999
15215.0,349,4921.51
13176.0,453,5082.57
14474.0,140,1996.3000000000002
16444.0,407,4728.289999999999
15786.0,3364,39285.119999999995
15068.0,364,4297.8
14019.0,1037,12087.060000000001
16728.0,677,8019.66
17344.0,66,841.05
17004.0,819,8890.289999999999
16491.0,478,5648.95
14139.0,510,5653.62
15801.0,612,7605.990000000001
16325.0,194,2597.0600000000004
15592.0,354,4026.64
14312.0,1012,11767.539999999997
15277.0,205,2363.52
17186.0,200,2198.0
16019.0,1724,21371.550000000003
14764.0,190,2232.7200000000003
14145.0,516,7905.12
15142.0,365,4058.58
18240.0,66,805.26
14997.0,1606,18413.819999999996
17423.0,459,5419.999999999999
15806.0,602,6974.74
13165.0,1376,15150.08
16023.0,358,4388.439999999999
17317.0,1149,14468.52
16017.0,102,1262.52
16686.0,2030,23807.7
16768.0,196,2498.8099999999995
13598.0,58,748.13
14800.0,3694,41273.59
14731.0,256,2959.7099999999996
16007.0,1393,15687.69
15000.0,218,2737.0099999999998
17111.0,302,3301.0600000000004
14504.0,308,3846.74
17836.0,102,1171.03
12185.0,564,8369.02
16497.0,1421,17715.75
17361.0,157,2109.4300000000003
13917.0,228,2615.5000000000005
13725.0,1617,18889.1
12407.0,1403,15924.92
16153.0,1073,11733.800000000001
12403.0,94,1364.64
14967.0,418,5937.01
15286.0,55,810.31
17190.0,165,2068.3
17832.0,210,2328.53
13918.0,1140,12929.920000000002
17940.0,9754,102301.66
13157.0,1440,14339.410000000002
13974.0,249,2726.8699999999994
15819.0,1357,14631.059999999998
14233.0,680,8409.509999999998
15121.0,199,2508.64
15836.0,26,407.28
15469.0,153,2058.17
17764.0,402,4852.369999999999
17672.0,1690,20577.0
14097.0,297,4201.71
17092.0,1185,13917.48
17571.0,904,10650.4
17420.0,265,2351.04
13245.0,125,1722.41
14923.0,418,5052.079999999999
18252.0,239,2964.63
17125.0,291,3248.04
16260.0,311,3644.3
14261.0,406,4976.539999999999
14638.0,166,2155.9799999999996
15664.0,157,2005.2999999999997
13573.0,303,3406.77
15296.0,1847,21869.989999999998
16177.0,95,1313.92
16170.0,1770,20007.66
13669.0,237,2653.04
15301.0,2775,33082.71000000001
17354.0,1006,11739.66
17007.0,669,8027.09
14631.0,1035,13412.390000000001
18149.0,310,3618.46
14495.0,115,1204.04
16593.0,116,1527.45
16099.0,434,4084.100000000001
15587.0,312,4133.28
13366.0,144,1533.6000000000001
16846.0,135,1603.3
13761.0,650,7261.909999999998
15807.0,430,4975.120000000001
14484.0,210,2298.0399999999995
14427.0,319,3676.9
13897.0,200,2299.5599999999995
15565.0,62,819.7200000000001
15129.0,1831,22453.809999999998
17099.0,8,97.56
16797.0,406,5846.299999999999
13849.0,1016,11748.54
16621.0,302,3929.25
16131.0,1870,23126.509999999995
16826.0,482,6533.02
15220.0,1418,16415.770000000004
14306.0,1075,13040.039999999999
14229.0,610,7838.16
15468.0,155,2067.71
13491.0,903,10501.9
16123.0,170,2057.74
17148.0,82,848.98
15610.0,66,667.8599999999999
15853.0,136,1497.2000000000003
17934.0,831,10554.949999999999
18019.0,7,111.14
16470.0,531,6176.110000000001
14107.0,1775,20435.76
12596.0,468,5258.67
14273.0,264,2474.7700000000004
17894.0,405,5273.55
17824.0,408,4488.119999999999
15754.0,199,2509.53
12370.0,2350,27599.42
15803.0,290,3398.6
15006.0,304,3635.62
14776.0,3134,34723.100000000006
14799.0,146,1658.4200000000003
12929.0,40,535.39
16932.0,88,984.6500000000003
17679.0,729,9514.260000000002
15713.0,1200,16071.85
14652.0,289,3513.27
12759.0,894,10370.699999999999
14639.0,1431,17725.94
12360.0,1156,13959.640000000001
15327.0,116,1403.2200000000003
13032.0,375,4484.719999999999
12611.0,846,9832.66
15505.0,2390,28199.980000000003
15637.0,128,1541.0400000000002
16848.0,182,2029.94
15678.0,184,1628.18
14015.0,378,4815.0599999999995
16249.0,950,11581.230000000001
13594.0,359,3817.2699999999995
14798.0,150,1715.3999999999999
14861.0,117,1328.1599999999999
17262.0,367,5045.55
16515.0,833,10193.62
16940.0,2169,24117.14
13637.0,408,4618.379999999999
16734.0,346,4213.02
15140.0,1574,18556.36
16730.0,994,10949.250000000002
12863.0,189,2481.8099999999995
15604.0,159,1851.4199999999996
13805.0,1900,20420.399999999998
14381.0,146,1692.18
14305.0,1454,18146.22
17520.0,720,8887.34
15012.0,231,2782.91
13015.0,1617,19842.67
15066.0,317,4165.02
17734.0,422,5043.48
18042.0,33,507.39
13875.0,1316,14111.67
14443.0,938,11009.59
12475.0,532,6077.0599999999995
16542.0,46,593.9799999999999
12473.0,2419,26705.23
16563.0,486,6085.98
17201.0,268,3059.1400000000003
13750.0,3374,54837.850000000006
17527.0,488,5964.509999999999
13923.0,1047,13041.5
16412.0,73,844.0400000000001
17205.0,885,9472.33
17534.0,103,1284.56
15335.0,80,991.9900000000001
16737.0,288,3381.12
14211.0,1242,13859.669999999998
17206.0,76,988.16
17785.0,67,821.9000000000001
16363.0,52,645.0
14830.0,168,1799.1299999999999
16389.0,1241,14120.109999999999
12794.0,592,6768.41
17612.0,1808,18688.29
13265.0,1752,20119.57
14841.0,1778,19911.739999999998
17244.0,616,6955.959999999999
15598.0,160,1824.6999999999998
16934.0,399,5064.009999999998
12940.0,411,5148.499999999999
13878.0,475,6181.96
15994.0,177,2251.7499999999995
13034.0,369,4440.889999999999
16206.0,361,4590.749999999999
15440.0,197,2375.15
14780.0,314,3442.3
15545.0,163,1970.73
16052.0,285,3295.5500000000006
13760.0,197,2313.1
12744.0,5234,63480.95
12454.0,1006,13925.84
14119.0,584,8343.07
14257.0,2038,23985.3
16413.0,148,1785.69
16081.0,1477,18008.13
13006.0,55,647.32
15826.0,963,11385.14
16239.0,228,2522.5199999999995
16950.0,644,7807.67
18228.0,238,3238.4200000000005
16394.0,2604,28283.670000000002
14567.0,412,5790.799999999999
14089.0,134,1538.6
13047.0,1390,17560.469999999994
13213.0,1360,15496.58
17771.0,283,3114.7700000000004
14937.0,484,6622.44
15620.0,915,10910.44
13222.0,3,45.35
13136.0,1731,19605.84
17986.0,10,61.900000000000006
17180.0,683,7816.16
17892.0,109,1367.3100000000002
12359.0,1622,24503.010000000002
17061.0,1917,26514.029999999995
17279.0,48,678.42
14082.0,593,7380.009999999999
12446.0,351,4259.83
13853.0,312,4191.0599999999995
16224.0,1355,15400.41
12876.0,3572,44396.47
16121.0,586,6693.639999999999
15272.0,309,3901.15
15367.0,1057,12283.480000000001
12613.0,1630,19136.739999999998
17614.0,238,2833.19
13930.0,274,3153.78
17169.0,526,6247.66
17509.0,3534,42487.2
14537.0,155,2026.1
13487.0,265,3244.0800000000004
16770.0,464,5544.75
13827.0,141,1867.4700000000003
14421.0,1974,24639.89
14624.0,162,1832.4399999999998
12631.0,232,2870.1400000000003
14975.0,380,4181.71
16773.0,171,1928.58
16430.0,103,1363.93
17181.0,241,2715.8500000000004
16793.0,146,1746.28
13911.0,2731,30575.780000000002
18160.0,294,3598.1200000000003
14976.0,232,3172.190000000001
13858.0,75,990.23
14555.0,132,1688.2000000000003
15831.0,1105,12662.119999999997
17872.0,501,6717.56
15871.0,671,8655.970000000001
13464.0,836,10783.939999999999
17064.0,340,4278.590000000001
13865.0,565,8217.029999999999
12602.0,162,1817.46
17489.0,480,5457.99
15840.0,1349,16574.13
15281.0,1211,14557.599999999999
18171.0,481,6191.95
15421.0,500,5358.080000000002
16652.0,3285,40615.329999999994
14541.0,786,9980.359999999997
13520.0,1633,19120.26
17913.0,289,3348.0100000000007
14642.0,76,877.76
15038.0,217,2947.2
12633.0,1149,13137.49
12761.0,14,210.39
14761.0,118,1471.7
12679.0,545,6561.370000000001
16203.0,262,3292.8
16753.0,189,1918.9299999999998
14852.0,1747,20390.02
15837.0,447,5004.0199999999995
18277.0,68,810.1600000000001
14775.0,1174,13070.64
12667.0,391,4478.900000000001
12690.0,644,8008.59
12536.0,2804,32970.53999999999
12836.0,1064,13164.77
14175.0,1515,18830.129999999997
13627.0,1269,14686.550000000001
13690.0,67,863.2
12772.0,551,6358.9699999999975
14857.0,1309,17229.45
12371.0,582,7411.529999999998
13517.0,1366,16036.08
14952.0,3355,42627.91
16136.0,440,5236.859999999999
16861.0,140,1612.88
13497.0,165,2051.1299999999997
13283.0,90,894.5199999999999
13109.0,981,12083.68
17620.0,60,698.4
12530.0,904,9013.530000000002
12824.0,268,3327.2899999999995
16086.0,511,5277.88
17863.0,2638,29979.08
16120.0,878,10341.029999999999
13919.0,472,5195.42
16171.0,24,321.0
15199.0,396,5358.44
13208.0,768,9100.7
16465.0,626,7852.66
14665.0,740,8795.76
12607.0,1228,14205.03
13473.0,266,3159.8000000000006
16776.0,262,3083.1400000000003
14529.0,348,4196.15
15193.0,144,1987.9200000000005
16179.0,99,1112.0900000000001
17648.0,491,6881.979999999999
15304.0,104,1777.5400000000002
18169.0,61,832.81
15211.0,297,4158.78
17462.0,227,2777.29
13373.0,1651,20133.089999999997
14128.0,564,6364.960000000001
13980.0,172,1968.06
14027.0,62,742.96
17025.0,235,2775.57
18126.0,138,1624.03
16982.0,182,2199.2599999999998
16395.0,1476,16254.16
16385.0,261,3244.66
17214.0,276,3924.499999999999
14201.0,590,6752.7
14451.0,389,4236.050000000001
15128.0,1343,15272.399999999998
13352.0,1102,13346.67
15553.0,451,4839.89
15886.0,147,1692.2300000000002
17284.0,1364,15590.750000000002
13224.0,1515,16650.020000000004
13666.0,1184,16581.05
14535.0,1831,21594.19
16462.0,18,341.2800000000001
15470.0,4,48.519999999999996
13472.0,5,65.7
14473.0,107,1366.3899999999999
17475.0,212,2427.2200000000003
17589.0,1630,17867.77
17552.0,719,8018.08
16104.0,887,12003.449999999997
13193.0,50,633.2900000000001
13259.0,132,1652.5000000000002
18088.0,109,1276.6000000000004
13260.0,142,2026.96
16248.0,78,956.0999999999999
16595.0,335,3654.0899999999997
15756.0,242,2921.81
16685.0,396,4378.870000000001
16518.0,327,3848.1099999999997
14801.0,175,1991.72
16380.0,1524,17445.72
15606.0,892,12134.660000000002
14514.0,590,7149.489999999999
16921.0,171,1895.8400000000001
15087.0,1705,22398.65
13587.0,180,1970.6000000000001
12420.0,345,4151.099999999999
12885.0,655,7857.969999999998
13806.0,56,836.74
15874.0,2534,31922.909999999996
13876.0,36,494.7199999999999
12394.0,808,9390.52
17030.0,146,1536.3
14792.0,2,26.86
12519.0,180,2138.82
13359.0,160,2039.0900000000004
16477.0,1415,15073.830000000002
15706.0,321,4377.089999999999
14067.0,361,4065.6
12781.0,670,7674.4400000000005
14844.0,1833,18847.989999999998
12740.0,342,3943.22
13169.0,272,3519.0000000000005
16455.0,988,12013.18
15815.0,1856,21178.14
13276.0,161,2255.86
13419.0,275,2921.36
13689.0,560,4322.749999999999
16354.0,150,1899.61
14029.0,198,2508.6199999999994
13763.0,728,9219.76
12492.0,190,2042.1000000000001
18136.0,379,4688.58
13898.0,691,8857.759999999998
16316.0,1484,19554.700000000004
14518.0,278,3027.3199999999997
13422.0,1326,15547.240000000003
13504.0,178,2127.65
14819.0,106,1346.98
13049.0,268,3420.04
15766.0,170,2065.12
14317.0,255,2829.64
15300.0,292,3382.2599999999993
16896.0,73,927.8
13845.0,182,2185.94
15416.0,2090,25011.600000000002
14538.0,155,1986.42
13602.0,267,2992.8799999999997
15818.0,1,19.42
16895.0,102,1233.7500000000002
13591.0,486,5573.739999999998
15315.0,862,9419.699999999999
15306.0,1151,14416.399999999998
15518.0,1273,14512.539999999999
15264.0,265,3057.8500000000004
16432.0,276,3123.8599999999997
13771.0,1477,17478.030000000002
12939.0,4876,53913.03999999999
15869.0,391,4437.61
15937.0,73,897.0999999999999
12923.0,68,877.0299999999999
16454.0,2,26.54
13348.0,136,1633.3400000000001
16184.0,561,6937.4400000000005
14959.0,494,5776.139999999999
17921.0,430,5079.76
15700.0,711,9166.080000000002
12789.0,3,109.52000000000001
17647.0,30,443.80000000000007
13989.0,1313,14169.750000000002
16758.0,203,2336.02
16040.0,706,8490.97
14396.0,225,2768.9899999999993
16059.0,643,8086.3099999999995
15127.0,251,2989.12
16106.0,74,869.62
13483.0,160,1783.78
15757.0,491,5702.749999999999
16140.0,730,8225.46
17382.0,24,297.6
17483.0,191,2381.72
15244.0,405,4742.459999999999
17222.0,128,1674.89
16160.0,1162,11869.180000000002
15048.0,195,2380.3399999999997
14389.0,729,6474.26
14054.0,62,431.69999999999993
15762.0,251,3051.3999999999996
18033.0,253,2651.2699999999995
12843.0,1216,14832.05
16545.0,601,8147.540000000001
12414.0,1361,18177.599999999995
16556.0,1890,22573.41
13801.0,168,2054.58
15255.0,489,5924.73
17667.0,1931,24051.409999999996
14184.0,127,1766.0
13317.0,1035,12504.639999999998
13792.0,92,1143.3100000000002
13552.0,1417,16082.99
12413.0,282,3307.89
15241.0,1817,20168.300000000003
16253.0,3233,36912.0
16881.0,600,6594.0
16882.0,424,5068.499999999999
15339.0,607,7522.41
13351.0,116,1459.0100000000002
12457.0,844,9444.710000000001
15739.0,596,7287.7300000000005
15228.0,2255,26583.519999999997
15181.0,544,6283.240000000001
12512.0,99,1156.1999999999998
17957.0,275,2932.2900000000004
16374.0,239,2913.8299999999995
14462.0,962,11908.74
15276.0,64,782.6700000000001
15374.0,700,9066.04
15372.0,3526,37907.99
14644.0,258,3495.3999999999996
12886.0,770,9180.33
13344.0,1329,17424.43
14333.0,58,1020.02
16441.0,173,2163.5600000000004
14488.0,799,8601.32
13635.0,677,7967.49
14193.0,977,12182.42
18116.0,830,9956.73
16774.0,322,3977.94
15091.0,346,3977.04
16875.0,1069,12196.650000000001
12637.0,2991,34186.79000000001
13431.0,674,7744.66
15299.0,2947,34203.270000000004
15930.0,145,1509.0299999999997
16183.0,113,1381.41
14651.0,344,4196.62
16693.0,204,2584.7799999999997
16667.0,308,4032.87
15774.0,87,1169.2
16591.0,41,639.0600000000001
15164.0,1000,13413.58
15579.0,121,1592.96
14970.0,248,4161.9800000000005
12202.0,522,6810.790000000001
15185.0,666,7143.72
16137.0,360,4911.6
15321.0,1181,14742.110000000004
12694.0,503,5936.29
16404.0,157,2063.2799999999997
16101.0,757,7975.929999999999
18053.0,302,3403.0600000000004
14916.0,1136,11963.299999999996
12822.0,550,6060.979999999999
12031.0,20,136.18
13092.0,279,3349.11
15593.0,60,819.72
13972.0,554,7422.170000000001
13095.0,144,1552.4399999999998
13764.0,929,10709.77
14164.0,1117,11711.54
17376.0,86,1089.75
13347.0,204,2389.5599999999995
15834.0,963,12923.58
18008.0,1581,18375.329999999994
12842.0,547,6753.099999999999
16613.0,293,3637.1300000000006
17149.0,240,4286.040000000001
16268.0,532,6085.659999999999
18235.0,1578,17140.68
18192.0,339,3604.939999999999
17724.0,300,4133.3
13741.0,218,2919.3300000000004
13886.0,126,1540.98
13503.0,248,2584.17
17819.0,1031,14363.75
16650.0,372,4344.46
14475.0,447,4916.43
15030.0,372,4344.84
17427.0,34,451.82
15175.0,454,4882.96
12372.0,788,9302.48
13354.0,604,6952.64
14681.0,110,1784.7199999999998
16589.0,368,4242.64
12458.0,1181,14297.16
12728.0,413,4979.25
12718.0,620,7892.370000000001
18204.0,1200,14342.869999999997
15062.0,763,7908.92
16233.0,174,2333.2400000000007
17905.0,407,4991.929999999999
12703.0,163,1942.7
17572.0,95,1206.1599999999999
13364.0,70,848.16
14409.0,1230,13369.099999999997
13716.0,438,5507.200000000001
17721.0,485,6289.66
16690.0,138,1645.74
18242.0,1017,12711.880000000003
13505.0,2467,29009.28
18265.0,309,3957.5200000000004
13397.0,852,11795.119999999999
17950.0,366,4245.45
15693.0,34,451.34
17370.0,540,5991.94
14109.0,88,1049.7
16681.0,1407,16236.0
13515.0,681,7713.759999999999
15841.0,942,10909.599999999997
14609.0,7026,72625.26000000001
14978.0,525,7259.61
15348.0,84,957.3599999999999
16182.0,4224,32235.679999999997
16321.0,135,1766.4
15691.0,82,997.44
13901.0,1757,20973.730000000003
16281.0,934,11387.86
13321.0,372,4395.119999999999
12393.0,832,8314.75
15036.0,327,3755.5899999999997
14947.0,178,2106.9800000000005
13061.0,107,1232.0
17783.0,354,3894.1199999999994
17513.0,550,7071.12
17408.0,507,7022.949999999999
14411.0,621,8554.16
16567.0,2215,25235.239999999998
13016.0,527,6210.6
14818.0,850,10564.990000000002
12987.0,556,7234.859999999999
15827.0,2363,28956.510000000002
14272.0,599,6466.18
13555.0,2660,30730.17
13035.0,646,7583.589999999999
13514.0,460,6264.92
17788.0,210,3293.26
16629.0,493,5480.98
17805.0,478,5425.36
18278.0,66,854.6199999999999
16266.0,398,4807.59
14101.0,6942,77295.35999999999
17656.0,1400,16066.919999999998
13979.0,639,6698.659999999999
17591.0,1009,12611.43
15674.0,1353,15325.45
12455.0,2084,23270.799999999996
16122.0,1133,12338.58
16565.0,75,949.06
17997.0,2298,25375.72
16468.0,249,3295.8999999999996
12823.0,230,4160.700000000001
13390.0,224,2853.4
15217.0,12,129.25
15626.0,766,8544.399999999998
16603.0,480,5354.639999999999
12412.0,824,9420.630000000001
13927.0,214,2303.44
16383.0,475,5505.869999999998
14908.0,132,1637.56
13233.0,1459,16436.06
17674.0,672,7453.48
13639.0,800,9258.5
15958.0,33,445.20000000000005
16778.0,194,2240.2799999999997
15243.0,195,2326.7599999999998
13434.0,300,3623.04
13866.0,57,733.4200000000001
12612.0,260,3348.79
16480.0,459,5500.3
16594.0,64,841.5300000000003
15366.0,621,6982.329999999998
15154.0,104,1363.73
13787.0,337,3770.3300000000004
16689.0,330,3815.62
17506.0,139,1734.38
17498.0,394,4316.72
14561.0,1014,11500.850000000002
15799.0,955,10694.13
14152.0,711,7861.999999999998
15312.0,516,6236.099999999999
12348.0,2332,25377.359999999997
18155.0,266,3107.16
12545.0,517,6152.54
17154.0,490,5359.819999999999
16342.0,157,1629.9800000000002
14235.0,1959,20930.22
16198.0,128,1722.4400000000003
13670.0,372,4541.82
18066.0,108,1432.66
14806.0,330,3580.5000000000005
12134.0,585,7825.829999999999
16872.0,600,6848.81
17981.0,467,6840.6799999999985
13135.0,4963,55274.44
15075.0,447,5373.609999999999
16485.0,250,2964.2999999999997
14880.0,372,4521.139999999999
13336.0,559,6305.32
15475.0,4455,53161.909999999996
12516.0,1477,15771.619999999999
15744.0,181,2230.1
12974.0,81,1209.6799999999998
13127.0,127,1567.2
17388.0,1068,12241.47
15982.0,6,71.67
17480.0,338,3988.76
18189.0,566,6918.73
16978.0,166,2035.7099999999998
14014.0,1076,11547.219999999998
15978.0,888,10103.439999999999
15549.0,695,8829.939999999999
17603.0,74,2075.2400000000002
14854.0,1832,21546.079999999998
17311.0,1005,11601.380000000001
12409.0,5551,66730.26000000001
15067.0,954,11325.12
16213.0,48,654.96
13220.0,196,2767.96
13055.0,894,10228.510000000002
12579.0,282,3286.32
12425.0,496,5638.979999999999
13529.0,74,1014.1000000000001
17172.0,590,6681.55
15810.0,861,8806.95
15603.0,96,1033.92
16735.0,1573,17934.739999999998
12854.0,627,7783.64
17027.0,715,9377.24
13486.0,669,8006.999999999999
14038.0,965,9013.020000000004
16236.0,184,2266.8
12930.0,252,3008.77
17079.0,24,367.68
12609.0,639,7359.410000000001
13279.0,73,889.36
13320.0,1096,11507.250000000004
14147.0,108,1602.28
16715.0,644,6922.099999999999
17415.0,114,1689.3
16665.0,350,4627.849999999999
14668.0,425,5954.5
12671.0,674,8969.15
12390.0,350,4104.7
17731.0,493,6213.039999999999
16627.0,162,1991.29
14951.0,311,3507.1600000000008
13539.0,335,3963.8199999999997
12435.0,2055,27757.970000000005
12701.0,674,7591.7
16493.0,1287,14916.99
13908.0,1477,17477.29
13946.0,443,5115.68
12604.0,200,2291.9200000000005
13959.0,357,4271.96
12520.0,1427,17015.589999999997
14887.0,1100,7139.0
13674.0,2,22.24
16507.0,648,8662.000000000002
14461.0,1288,17520.66
13356.0,325,3812.3700000000003
15888.0,67,853.3700000000001
16215.0,676,8849.11
14236.0,330,3925.52
15341.0,812,9183.32
16624.0,488,5746.34
16777.0,64,816.2800000000001
16584.0,700,8422.069999999998
15026.0,225,2775.93
13038.0,360,4621.1799999999985
16928.0,2113,24567.839999999997
17873.0,1046,12493.320000000002
13774.0,192,2321.3500000000004
14934.0,1042,12199.350000000002
18094.0,2518,28508.040000000005
12379.0,402,4315.0599999999995
17058.0,592,7277.09
13325.0,241,3105.25
16080.0,128,1410.6799999999998
13562.0,781,8315.33
18232.0,302,3703.0
16906.0,281,3443.8700000000003
12527.0,233,2598.5599999999995
12497.0,1231,13594.439999999997
16301.0,6,70.41999999999999
12752.0,2262,26757.760000000002
15504.0,33,392.37
15675.0,1075,11806.300000000003
13228.0,200,1208.0
17628.0,79,887.1200000000001
18017.0,300,1805.0
16527.0,106,1319.99
17848.0,1727,21855.1
16370.0,647,7117.459999999999
15947.0,898,8536.919999999998
18194.0,632,7476.4800000000005
13067.0,32,421.50999999999993
17802.0,850,10055.39
13334.0,1774,20704.03
13563.0,209,2852.23
13024.0,989,13358.609999999999
16709.0,851,11827.500000000004
16573.0,360,4370.049999999999
13141.0,1548,17413.35
16108.0,615,7043.1
12434.0,394,4864.509999999999
15099.0,343,3936.2499999999995
14124.0,1618,17016.46
15975.0,243,2870.92
15410.0,1200,15836.22
12871.0,200,2439.66
17146.0,237,3208.2799999999997
15523.0,548,7703.210000000001
16878.0,12,136.59
13952.0,2196,27363.079999999998
13662.0,631,7395.17
17047.0,533,6407.119999999999
13134.0,1059,12201.820000000002
15322.0,416,4960.459999999999
13518.0,461,5275.619999999999
17002.0,679,8366.980000000001
17333.0,808,10323.02
17786.0,200,2257.26
17874.0,225,3000.41
14894.0,265,3388.1199999999994
15466.0,246,2864.1899999999996
12722.0,565,6794.820000000001
17898.0,190,2103.36
15417.0,809,8807.72
12995.0,108,1323.72
14557.0,510,6035.360000000001
17594.0,551,4619.19
15205.0,378,4422.57
17640.0,250,3199.3399999999997
12756.0,144,1590.7200000000003
12635.0,1450,16535.15
18173.0,1220,14665.339999999998
14660.0,228,2629.48
16745.0,6735,73016.23999999999
17347.0,216,2449.44
12566.0,262,2990.38
17033.0,751,8762.539999999999
14177.0,205,2674.3399999999992
13877.0,108,1227.6
14163.0,879,11430.579999999998
15534.0,534,7545.939999999999
15343.0,84,1234.5200000000004
16229.0,318,3901.44
16451.0,120,1379.5800000000002
16098.0,613,8338.439999999999
15216.0,28,266.59999999999997
17037.0,656,7776.94
14753.0,211,2313.0699999999997
16036.0,716,7498.9400000000005
15201.0,1210,13544.619999999999
16959.0,49,622.4899999999999
18251.0,7824,84622.07999999999
12884.0,414,5612.92
16475.0,319,3827.65
17446.0,698,8639.39
16141.0,238,3075.0299999999997
16984.0,2423,29254.979999999996
13375.0,442,5147.319999999999
16211.0,154,2079.1900000000005
12924.0,822,10395.740000000002
14307.0,2058,23794.13
15980.0,1560,18449.06
16209.0,1290,15961.970000000001
17919.0,1272,15809.319999999998
17433.0,185,2146.3099999999995
15996.0,384,5022.78
15673.0,1514,17815.61
14500.0,117,1565.04
15764.0,2050,23707.69
16384.0,260,3263.78
13372.0,158,1956.3
12965.0,283,3656.09
