support,itemsets,len
0.01136995300419425,"[2642, 171]",2
0.01192581737328819,"[1810, 982]",2
0.011420486128657335,"[891, 1263]",2
0.01046035676385871,"[1809, 982]",2
0.010611956137247965,"[1524, 982]",2
0.015412602961241093,"[894, 3271]",2
0.014149274849663955,"[896, 895]",2
0.012885946738086816,"[897, 898]",2
0.010561423012784881,"[898, 1094]",2
0.010359290514932538,"[898, 1237]",2
0.010157158017080196,"[898, 1283]",2
0.01101622113295265,"[898, 1810]",2
0.014250341098590125,"[3256, 898]",2
0.012127949871140532,"[3256, 899]",2
0.012026883622214362,"[914, 916]",2
0.010814088635100309,"[1289, 914]",2
0.013138612360402244,"[3168, 914]",2
0.01136995300419425,"[3169, 914]",2
0.011167820506341908,"[916, 1295]",2
0.010510889888321795,"[1801, 916]",2
0.010409823639395624,"[1809, 916]",2
0.010965688008489564,"[1810, 916]",2
0.017888726059932285,"[3168, 916]",2
0.012431148617919045,"[3169, 916]",2
0.011723684875435849,"[3256, 916]",2
0.010510889888321795,"[916, 3271]",2
0.010814088635100309,"[930, 927]",2
0.011268886755268078,"[929, 930]",2
0.012229016120066704,"[982, 1295]",2
0.010005558643690939,"[1328, 982]",2
0.010258224266006368,"[1578, 982]",2
0.017989792308858457,"[891, 894]",2
0.01046035676385871,"[1257, 898]",2
0.020162716660771136,"[891, 892]",2
0.011723684875435849,"[401, 3301]",2
0.01283541361362373,"[401, 3302]",2
0.01884885542473091,"[426, 427]",2
0.011117287381878822,"[440, 426]",2
0.016120066703724293,"[426, 914]",2
0.011774217999898935,"[426, 915]",2
0.02172924351912679,"[426, 916]",2
0.012026883622214362,"[426, 982]",2
0.015210470463388751,"[426, 1094]",2
0.013795542978422356,"[426, 1237]",2
0.013037546111476072,"[426, 1238]",2
0.011723684875435849,"[401, 3271]",2
0.011774217999898935,"[426, 1260]",2
0.010561423012784881,"[426, 1262]",2
0.01510940421446258,"[1289, 426]",2
0.01809085855778463,"[426, 1295]",2
0.010864621759563394,"[1328, 426]",2
0.010662489261711051,"[426, 1421]",2
0.013643943605033099,"[426, 1524]",2
0.012380615493455961,"[426, 1578]",2
0.010965688008489564,"[426, 1583]",2
0.010965688008489564,"[1584, 426]",2
0.012229016120066704,"[1801, 426]",2
0.013391277982717671,"[1809, 426]",2
0.012784880489160644,"[426, 1261]",2
0.011066754257415736,"[3256, 401]",2
0.010056091768154024,"[401, 2821]",2
0.01136995300419425,"[3271, 399]",2
0.012633281115771389,"[171, 3271]",2
0.01136995300419425,"[891, 893]",2
0.010561423012784881,"[426, 260]",2
0.011066754257415736,"[3256, 260]",2
0.01227954924452979,"[260, 3271]",2
0.013643943605033099,"[277, 278]",2
0.014957804841073324,"[340, 343]",2
0.018697256051341656,"[340, 348]",2
0.015261003587851837,"[426, 340]",2
0.011521552377583505,"[995, 340]",2
0.010662489261711051,"[340, 1094]",2
0.010258224266006368,"[2642, 340]",2
0.014503006720905553,"[3256, 340]",2
0.011319419879731164,"[340, 3271]",2
0.017686593562079942,"[348, 343]",2
0.013088079235939158,"[3095, 375]",2
0.010359290514932538,"[426, 381]",2
0.01657486482389206,"[393, 399]",2
0.015210470463388751,"[393, 401]",2
0.014907271716610238,"[393, 3302]",2
0.011117287381878822,"[2816, 396]",2
0.014806205467684066,"[2817, 396]",2
0.012330082368992875,"[3256, 396]",2
0.012683814240234475,"[396, 3271]",2
0.01500833796553641,"[401, 399]",2
0.013795542978422356,"[426, 1810]",2
0.012633281115771389,"[426, 1842]",2
0.014806205467684066,"[3302, 399]",2
0.015362069836778009,"[426, 2642]",2
0.010409823639395624,"[712, 709]",2
0.010915154884026479,"[710, 711]",2
0.010965688008489564,"[894, 758]",2
0.011572085502046591,"[1094, 758]",2
0.010207691141543282,"[1264, 758]",2
0.010561423012784881,"[1283, 758]",2
0.010207691141543282,"[1555, 758]",2
0.010510889888321795,"[1810, 758]",2
0.011673151750972763,"[1926, 758]",2
0.015058871089999495,"[3256, 758]",2
0.015968467330335034,"[882, 883]",2
0.010561423012784881,"[1658, 759]",2
0.025114962858153518,"[3271, 759]",2
0.01500833796553641,"[773, 774]",2
0.012936479862549902,"[773, 3271]",2
0.011319419879731164,"[774, 3271]",2
0.01728232856637526,"[793, 794]",2
0.01192581737328819,"[793, 859]",2
0.010409823639395624,"[793, 1094]",2
0.010308757390469452,"[793, 1810]",2
0.010713022386174137,"[3256, 793]",2
0.010915154884026479,"[793, 3271]",2
0.010157158017080196,"[868, 869]",2
0.011875284248825104,"[426, 2132]",2
0.010611956137247965,"[869, 870]",2
0.010409823639395624,"[709, 710]",2
0.010814088635100309,"[708, 709]",2
0.010207691141543282,"[758, 3271]",2
0.011774217999898935,"[707, 710]",2
0.01046035676385871,"[426, 2879]",2
0.011673151750972763,"[2993, 426]",2
0.011774217999898935,"[707, 711]",2
0.022942038506240842,"[3168, 426]",2
0.015210470463388751,"[3169, 426]",2
0.016675931072818232,"[3256, 426]",2
0.01374500985395927,"[426, 3271]",2
0.010965688008489564,"[914, 427]",2
0.010510889888321795,"[1289, 427]",2
0.012582747991308303,"[3168, 427]",2
0.016878063570670575,"[440, 439]",2
0.010359290514932538,"[440, 1094]",2
0.010056091768154024,"[427, 916]",2
0.010207691141543282,"[440, 1524]",2
0.011572085502046591,"[440, 3256]",2
0.013138612360402244,"[440, 3271]",2
0.010510889888321795,"[442, 443]",2
0.010005558643690939,"[488, 3271]",2
0.013441811107180757,"[1016, 606]",2
0.010561423012784881,"[707, 709]",2
0.012330082368992875,"[1017, 606]",2
0.011420486128657335,"[642, 643]",2
0.01101622113295265,"[1234, 643]",2
0.011673151750972763,"[440, 1295]",2
0.012633281115771389,"[707, 708]",2
0.014907271716610238,"[1264, 892, 3256]",3
0.011774217999898935,"[1264, 1283, 892]",3
0.011420486128657335,"[3256, 1283, 893]",3
0.011117287381878822,"[3256, 1257, 894]",3
0.012885946738086816,"[1264, 893, 3256]",3
0.013088079235939158,"[3256, 893, 894]",3
0.010157158017080196,"[3256, 892, 2036]",3
0.010258224266006368,"[1264, 893, 894]",3
0.010713022386174137,"[3256, 3258, 892]",3
0.010409823639395624,"[3256, 3257, 892]",3
0.014705139218757896,"[3256, 1283, 892]",3
0.01101622113295265,"[3256, 1261, 894]",3
0.010713022386174137,"[1283, 893, 894]",3
0.010207691141543282,"[1264, 894, 1263]",3
0.010965688008489564,"[2040, 3256, 894]",3
0.015614735459093436,"[1264, 1283, 894]",3
0.010713022386174137,"[1264, 2036, 894]",3
0.020870180403254335,"[1264, 3256, 894]",3
0.01192581737328819,"[1264, 3257, 894]",3
0.010359290514932538,"[1283, 2036, 894]",3
0.019707918540603366,"[3256, 1283, 894]",3
0.012380615493455961,"[3257, 1283, 894]",3
0.01419980797412704,"[3256, 2036, 894]",3
0.010409823639395624,"[2038, 3256, 894]",3
0.016069533579261205,"[3256, 3257, 894]",3
0.012178482995603618,"[3256, 3258, 894]",3
0.010308757390469452,"[3256, 1257, 1283]",3
0.01227954924452979,"[1264, 1257, 3256]",3
0.010713022386174137,"[3256, 894, 3271]",3
0.012936479862549902,"[3256, 894, 1263]",3
0.013593410480570013,"[3256, 892, 894]",3
0.010359290514932538,"[170, 2043, 1262]",3
0.011268886755268078,"[1264, 892, 894]",3
0.013391277982717671,"[170, 1260, 1262]",3
0.011774217999898935,"[170, 2043, 1260]",3
0.011824751124362019,"[1260, 1261, 1262]",3
0.014604072969831725,"[170, 1261, 1262]",3
0.013542877356106929,"[170, 2043, 1261]",3
0.010056091768154024,"[170, 2044, 1261]",3
0.010409823639395624,"[170, 1261, 2046]",3
0.01010662489261711,"[2046, 170, 1262]",3
0.010763555510637223,"[170, 2043, 2046]",3
0.015159937338925665,"[171, 1260, 1261]",3
0.0132902117337915,"[171, 1260, 1262]",3
0.01046035676385871,"[171, 1260, 2043]",3
0.013542877356106929,"[171, 1261, 1262]",3
0.012229016120066704,"[171, 1261, 2043]",3
0.013391277982717671,"[340, 348, 343]",3
0.011319419879731164,"[3168, 426, 916]",3
0.010005558643690939,"[891, 892, 894]",3
0.01101622113295265,"[1264, 891, 892]",3
0.011420486128657335,"[1283, 891, 892]",3
0.014503006720905553,"[3256, 891, 892]",3
0.011420486128657335,"[1264, 891, 894]",3
0.012532214866845217,"[1283, 891, 894]",3
0.014300874223053211,"[3256, 891, 894]",3
0.011976350497751276,"[1264, 1283, 891]",3
0.016120066703724293,"[1264, 891, 3256]",3
0.015816867956945778,"[1283, 891, 3256]",3
0.010409823639395624,"[1283, 3257, 891]",3
0.010157158017080196,"[3256, 891, 2036]",3
0.012734347364697559,"[3256, 3257, 891]",3
0.012026883622214362,"[1283, 892, 894]",3
0.011167820506341908,"[1520, 1260, 1261]",3
0.010662489261711051,"[2040, 2037, 3256]",3
0.010005558643690939,"[2043, 1260, 2046]",3
0.015816867956945778,"[1584, 1585, 1583]",3
0.010510889888321795,"[1584, 1586, 1583]",3
0.013138612360402244,"[1584, 1587, 1583]",3
0.010409823639395624,"[1584, 1585, 1587]",3
0.011319419879731164,"[1602, 1603, 1605]",3
0.010056091768154024,"[1716, 1717, 1718]",3
0.010258224266006368,"[1768, 1766, 1767]",3
0.01010662489261711,"[1770, 1766, 1767]",3
0.012885946738086816,"[2008, 2009, 2010]",3
0.012229016120066704,"[2036, 2037, 2039]",3
0.013593410480570013,"[2040, 2036, 2037]",3
0.011521552377583505,"[3256, 2036, 2037]",3
0.011875284248825104,"[3256, 2036, 2038]",3
0.01283541361362373,"[2040, 2036, 2039]",3
0.011319419879731164,"[3256, 2036, 2039]",3
0.010005558643690939,"[2040, 2036, 2046]",3
0.013340744858254585,"[2040, 2036, 3256]",3
0.01046035676385871,"[3256, 3257, 2036]",3
0.011723684875435849,"[2040, 2037, 2039]",3
0.010864621759563394,"[2040, 2038, 2039]",3
0.010510889888321795,"[2040, 3256, 2038]",3
0.012431148617919045,"[2040, 2046, 2039]",3
0.014856738592147152,"[2040, 3256, 2039]",3
0.010359290514932538,"[2040, 2043, 2046]",3
0.012582747991308303,"[2040, 3256, 2046]",3
0.010005558643690939,"[2043, 2045, 2046]",3
0.01101622113295265,"[2808, 2812, 3271]",3
0.010157158017080196,"[3256, 3257, 3258]",3
0.015816867956945778,"[170, 1260, 1261]",3
0.01136995300419425,"[1584, 1582, 1583]",3
0.012127949871140532,"[2043, 1260, 1261]",3
0.010409823639395624,"[1809, 1578, 1810]",3
0.010157158017080196,"[2008, 2009, 1555]",3
0.01046035676385871,"[2043, 1261, 1262]",3
0.010359290514932538,"[2043, 2044, 1261]",3
0.010308757390469452,"[2045, 2043, 1261]",3
0.011218353630804992,"[2043, 1261, 2046]",3
0.010814088635100309,"[1264, 3256, 1262]",3
0.013340744858254585,"[1264, 3256, 1263]",3
0.010662489261711051,"[3256, 1283, 1263]",3
0.01910152104704634,"[1264, 1283, 3256]",3
0.012178482995603618,"[1264, 3257, 1283]",3
0.014604072969831725,"[1264, 2036, 3256]",3
0.010308757390469452,"[1264, 3256, 2038]",3
0.012077416746677448,"[1264, 2040, 3256]",3
0.016423265450502805,"[1264, 3257, 3256]",3
0.01409874172520087,"[1264, 3258, 3256]",3
0.012431148617919045,"[3256, 1283, 2036]",3
0.010308757390469452,"[2040, 1283, 3256]",3
0.015715801708019606,"[3256, 3257, 1283]",3
0.017332861690838343,"[1555, 1556, 1295]",3
0.020617514780938904,"[1555, 1557, 1295]",3
0.016726464197281316,"[1556, 1557, 1295]",3
0.010359290514932538,"[1338, 1339, 3271]",3
0.011673151750972763,"[1440, 1441, 1442]",3
0.01010662489261711,"[1809, 1810, 1524]",3
0.02738895345899237,"[1555, 1556, 1557]",3
0.010561423012784881,"[1809, 1555, 1557]",3
0.010207691141543282,"[1810, 1555, 1557]",3
0.010258224266006368,"[2008, 1555, 1557]",3
0.01010662489261711,"[2009, 1555, 1557]",3
0.010157158017080196,"[1555, 1557, 3271]",3
0.01046035676385871,"[2008, 2009, 1557]",3
0.011268886755268078,"[170, 171, 2043]",3
0.0132902117337915,"[1238, 165, 166]",3
0.01591793420587195,"[170, 171, 1261]",3
0.016979129819596747,"[1237, 165, 167]",3
0.016423265450502805,"[165, 1238, 167]",3
0.010005558643690939,"[1261, 165, 167]",3
0.010915154884026479,"[2041, 165, 167]",3
0.010763555510637223,"[3256, 165, 167]",3
0.010763555510637223,"[168, 1237, 165]",3
0.010005558643690939,"[1237, 170, 165]",3
0.010157158017080196,"[1237, 426, 165]",3
0.014755672343220982,"[1237, 165, 1238]",3
0.010056091768154024,"[1237, 1261, 165]",3
0.010611956137247965,"[1237, 2041, 165]",3
0.011622618626509677,"[168, 166, 167]",3
0.01136995300419425,"[170, 166, 167]",3
0.010510889888321795,"[171, 166, 167]",3
0.010258224266006368,"[426, 166, 167]",3
0.016878063570670575,"[1237, 166, 167]",3
0.01647379857496589,"[1238, 166, 167]",3
0.010814088635100309,"[2041, 166, 167]",3
0.015665268583556522,"[170, 171, 1262]",3
0.010157158017080196,"[168, 1237, 166]",3
0.013694476729496185,"[1238, 1237, 166]",3
0.010814088635100309,"[168, 170, 167]",3
0.013088079235939158,"[168, 1237, 167]",3
0.012127949871140532,"[168, 1238, 167]",3
0.01046035676385871,"[168, 1261, 167]",3
0.01136995300419425,"[170, 1237, 167]",3
0.01136995300419425,"[170, 1238, 167]",3
0.010662489261711051,"[171, 1237, 167]",3
0.010611956137247965,"[171, 1238, 167]",3
0.010713022386174137,"[426, 165, 167]",3
0.010561423012784881,"[426, 1237, 167]",3
0.011066754257415736,"[170, 165, 167]",3
0.011622618626509677,"[168, 165, 167]",3
0.010915154884026479,"[160, 894, 159]",3
0.01010662489261711,"[160, 1264, 159]",3
0.010005558643690939,"[160, 1283, 159]",3
0.011471019253120421,"[160, 3256, 159]",3
0.01010662489261711,"[1264, 894, 159]",3
0.010763555510637223,"[1283, 894, 159]",3
0.01192581737328819,"[3256, 894, 159]",3
0.011774217999898935,"[1264, 3256, 159]",3
0.010965688008489564,"[3256, 1283, 159]",3
0.010258224266006368,"[160, 161, 3256]",3
0.01101622113295265,"[160, 891, 3256]",3
0.010510889888321795,"[160, 892, 3256]",3
0.010157158017080196,"[160, 893, 3256]",3
0.014048208600737784,"[160, 1264, 894]",3
0.013896609227348526,"[160, 1283, 894]",3
0.016524331699428976,"[160, 3256, 894]",3
0.010005558643690939,"[160, 3257, 894]",3
0.010207691141543282,"[160, 1257, 3256]",3
0.01101622113295265,"[160, 3256, 1263]",3
0.01283541361362373,"[160, 1264, 1283]",3
0.017231795441912175,"[160, 1264, 3256]",3
0.010005558643690939,"[160, 3257, 1264]",3
0.01500833796553641,"[160, 1283, 3256]",3
0.011622618626509677,"[160, 2036, 3256]",3
0.011774217999898935,"[160, 3257, 3256]",3
0.011673151750972763,"[3256, 161, 894]",3
0.010611956137247965,"[1264, 161, 3256]",3
0.016524331699428976,"[165, 166, 167]",3
0.015311536712314923,"[1237, 165, 166]",3
0.010056091768154024,"[169, 165, 167]",3
0.010915154884026479,"[426, 1238, 167]",3
0.010258224266006368,"[3256, 166, 167]",3
0.01136995300419425,"[1261, 1237, 167]",3
0.011572085502046591,"[168, 1520, 1261]",3
0.014250341098590125,"[168, 2043, 1261]",3
0.011824751124362019,"[168, 1261, 2046]",3
0.012633281115771389,"[168, 1261, 3256]",3
0.01010662489261711,"[168, 1520, 1262]",3
0.012026883622214362,"[168, 2043, 1262]",3
0.011976350497751276,"[168, 2046, 1262]",3
0.011622618626509677,"[168, 3256, 1262]",3
0.012582747991308303,"[168, 1264, 3256]",3
0.011521552377583505,"[168, 2040, 2046]",3
0.016625397948355148,"[1237, 1238, 167]",3
0.010157158017080196,"[168, 2043, 2044]",3
0.010359290514932538,"[168, 2043, 2045]",3
0.012885946738086816,"[168, 2043, 2046]",3
0.012936479862549902,"[169, 170, 171]",3
0.013239678609328415,"[169, 170, 1260]",3
0.013643943605033099,"[169, 170, 1261]",3
0.012431148617919045,"[169, 170, 1262]",3
0.010864621759563394,"[169, 170, 2043]",3
0.01318914548486533,"[169, 171, 1260]",3
0.012987012987012988,"[169, 171, 1261]",3
0.012026883622214362,"[169, 171, 1262]",3
0.013138612360402244,"[169, 1260, 1261]",3
0.012077416746677448,"[169, 1260, 1262]",3
0.010005558643690939,"[1520, 169, 1260]",3
0.010915154884026479,"[169, 2043, 1260]",3
0.011976350497751276,"[169, 1261, 1262]",3
0.010864621759563394,"[169, 2043, 1261]",3
0.014401940471979383,"[170, 171, 1260]",3
0.016726464197281316,"[168, 1261, 1262]",3
0.010359290514932538,"[168, 1260, 2046]",3
0.011622618626509677,"[168, 2040, 3256]",3
0.011824751124362019,"[168, 1520, 1260]",3
0.011268886755268078,"[2041, 1237, 167]",3
0.012582747991308303,"[168, 2043, 1260]",3
0.010409823639395624,"[1261, 1238, 167]",3
0.010814088635100309,"[2041, 1238, 167]",3
0.010915154884026479,"[3256, 1238, 167]",3
0.014553539845368639,"[168, 169, 170]",3
0.014048208600737784,"[168, 169, 171]",3
0.015412602961241093,"[168, 169, 1260]",3
0.015715801708019606,"[168, 169, 1261]",3
0.014300874223053211,"[168, 169, 1262]",3
0.01192581737328819,"[168, 169, 2043]",3
0.016322199201576633,"[168, 170, 171]",3
0.016069533579261205,"[168, 170, 1260]",3
0.018141391682247713,"[168, 170, 1261]",3
0.010662489261711051,"[3256, 1237, 167]",3
0.01374500985395927,"[168, 170, 2043]",3
0.018242457931173885,"[168, 170, 1262]",3
0.016675931072818232,"[168, 1260, 1261]",3
0.010864621759563394,"[168, 1261, 1237]",3
0.01010662489261711,"[168, 1237, 1238]",3
0.012127949871140532,"[168, 3256, 894]",3
0.010409823639395624,"[168, 1261, 894]",3
0.014705139218757896,"[168, 1260, 1262]",3
0.011521552377583505,"[168, 171, 2043]",3
0.01627166607711355,"[168, 171, 1262]",3
0.017130729192986003,"[168, 171, 1261]",3
0.014856738592147152,"[168, 171, 1260]",3
0.011875284248825104,"[168, 170, 3256]",3
0.010207691141543282,"[168, 171, 3256]",3
0.011673151750972763,"[168, 170, 2046]",3
0.010662489261711051,"[168, 171, 1260, 1261]",4
0.010662489261711051,"[168, 171, 1261, 1262]",4
0.010056091768154024,"[170, 171, 1260, 1261]",4
0.010056091768154024,"[1264, 3256, 891, 894]",4
0.013542877356106929,"[1264, 3256, 1283, 894]",4
0.010611956137247965,"[1264, 1283, 891, 3256]",4
0.010409823639395624,"[1264, 3257, 3256, 894]",4
0.010207691141543282,"[3256, 3257, 1283, 894]",4
0.010308757390469452,"[1264, 3257, 1283, 3256]",4
0.011167820506341908,"[168, 170, 1261, 1262]",4
0.010662489261711051,"[1283, 3256, 891, 894]",4
0.010005558643690939,"[168, 170, 1260, 1262]",4
0.011218353630804992,"[1237, 1238, 165, 166]",4
0.01136995300419425,"[168, 170, 171, 1262]",4
0.011622618626509677,"[168, 170, 171, 1261]",4
0.010207691141543282,"[168, 169, 170, 1261]",4
0.012380615493455961,"[1238, 1237, 166, 167]",4
0.012683814240234475,"[1237, 165, 1238, 167]",4
0.012229016120066704,"[1238, 165, 166, 167]",4
0.013138612360402244,"[1237, 165, 166, 167]",4
0.010965688008489564,"[160, 1264, 1283, 3256]",4
0.011218353630804992,"[160, 3256, 1283, 894]",4
0.011824751124362019,"[160, 1264, 3256, 894]",4
0.015210470463388751,"[1555, 1556, 1557, 1295]",4
0.010915154884026479,"[168, 170, 1260, 1261]",4
0.010308757390469452,"[165, 166, 167, 1237, 1238]",5
